id_area;id_programa;ies;nome_programa;inicio_mestrado;inicio_doutorado;conceito_recomendado;id_instituicao
15;33003017065P0;UNICAMP;CL?NICA M?DICA;1992;1992;5;
15;31004016029P5;UERJ;FISIOPATOLOGIA CL?NICA E EXPERIMENTAL;1997;2000;5;
15;42001013039P2;UFRGS;MEDICINA: CI?NCIAS M?DICAS;1985;1985;5;
15;42001013017P9;UFRGS;CI?NCIAS DA SA?DE: CARDIOLOGIA E CI?NCIAS CARDIOVASCULARES;1976;1976;5;
15;31061010001P9;INCA;ATEN??O EM CANCER;2005;2005;5;
15;33004064020P0;UNESP/BOT;FISIOPATOLOGIA EM CL?NICA M?DICA;1981;1981;5;
15;33019010010P1;FCMSCSP;CI?NCIAS DA SA?DE;2003;2003;5;
15;33009015012P2;UNIFESP;GASTROENTEROLOGIA;1976;1976;5;
15;33031010001P5;FAMERP;CI?NCIAS DA SA?DE;1988;1988;5;
15;33002010154P7;USP;ONCOLOGIA;1987;1987;5;
15;40003019013P0;PUC/PR;CI?NCIAS DA SA?DE;2003;2003;5;
15;31010016008P4;FIOCRUZ;PESQUISA CLINICA EM DOEN?AS INFECCIOSAS;2004;2004;5;
15;42015014006P4;FFFCMPA;CI?NCIAS M?DICAS;2002;;5;
15;42006015004P6;UCPEL;SA?DE E COMPORTAMENTO;1999;;5;
15;33002010060P2;USP;MEDICINA (DERMATOLOGIA);1973;1973;5;
15;33002010063P1;USP;GASTROENTEROLOGIA CL?NICA;1977;1977;5;
15;40001016012P1;UFPR;MEDICINA INTERNA;1977;1996;4;
15;42001013018P5;UFRGS;CI?NCIAS EM GASTROENTEROLOGIA;1972;1998;4;
15;33009015007P9;UNIFESP;MEDICINA (CARDIOLOGIA);1975;1975;4;
15;33009015045P8;UNIFESP;MEDICINA INTERNA E TERAP?UTICA;1996;1996;4;
15;42018013002P8;FUC;CI?NCIAS DA SA?DE (CARDIOLOGIA);2002;2002;4;
15;41015010003P2;UNESC;CI?NCIAS DA SA?DE;2003;2007;4;
15;31004016036P1;UERJ;CI?NCIAS M?DICAS;2002;2002;4;
15;33009015020P5;UNIFESP;MEDICINA (PNEUMOLOGIA);1973;1973;4;
15;42001013020P0;UFRGS;MEDICINA (PNEUMOLOGIA);1972;1988;4;
15;33112010001P5;FMABC;CI?NCIAS DA SA?DE;1999;;4;
15;50001019009P9;UFMT;CI?NCIAS DA SA?DE;2003;;4;
15;27001016009P3;FUFSE;CI?NCIAS DA SAUDE;2002;;4;
15;31001017041P6;UFRJ;MEDICINA (CARDIOLOGIA);1971;1976;4;
15;31003010048P7;UFF;CI?NCIAS M?DICAS;2002;;4;
15;31003010021P1;UFF;CI?NCIAS CARDIOVASCULARES;1985;;4;
15;28008014002P6;EBMED;MEDICINA INTERNA;2000;2000;4;
15;53001010051P7;UNB;CIENCIAS MEDICAS;2002;2002;3;
15;32001010048P3;UFMG;MEDICINA (GASTROENTEROLOGIA);1994;1994;3;
15;42015014004P1;FFFCMPA;MEDICINA (HEPATOLOGIA);1993;2005;3;
15;32001010065P5;UFMG;CL?NICA M?DICA;2002;2002;3;
15;32005016014P7;UFJF;SA?DE;2005;2006;3;
15;33009015057P6;UNIFESP;REABILITA??O;2003;2003;3;
15;20001010009P4;UFMA;CI?NCIAS DA SA?DE;1999;;3;
15;25004018009P7;FESP/UPE;CI?NCIAS M?DICAS;2005;;3;
15;33009015052P4;UNIFESP;MEDICINA (DERMATOLOGIA CL?NICA E CIR?RGICA);1980;1980;3;
15;33009015056P0;UNIFESP;CL?NICA M?DICA;2003;2003;3;
15;33038015007P8;IAMSPE;CI?NCIAS DA SA?DE;2005;;3;
15;31001017043P9;UFRJ;MEDICINA (DERMATOLOGIA);1974;1976;2;
15;32075014001P5;IPSEMG;CI?NCIAS DA SA?DE;2003;;2;
15;33009015051P8;UNIFESP;INFORM?TICA EM SA?DE;2003;2003;2;
15;25001019039P4;UFPE;MEDICINA INTERNA;1991;;2;
15;40002012007P4;UEL;MEDICINA E CI?NCIAS DA SA?DE;1989;2000;2;
15;32006012008P3;UFU;CI?NCIAS DA SA?DE;1996;;2;
15;32058012001P0;SCMBH;CL?NICA M?DICA;1999;1999;2;
16;33002029012P3;USP/RP;MEDICINA (NEUROLOGIA);1971;1971;7;
16;33009015030P0;UNIFESP;INFECTOLOGIA;1983;1983;7;
16;42001013050P6;UFRGS;CI?NCIAS MEDICAS: PEDIATRIA;1989;1996;6;
16;33009015017P4;UNIFESP;MEDICINA (NEUROLOGIA);1978;1978;6;
16;32001010023P0;UFMG;INFECTOLOGIA E MEDICINA TROPICAL;1972;1974;6;
16;33009015015P1;UNIFESP;MEDICINA (HEMATOLOGIA);1976;1976;6;
16;32001010019P3;UFMG;PATOLOGIA;1973;1977;6;
16;33002010056P5;USP;PATOLOGIA;;1975;6;
16;33009015033P0;UNIFESP;PSICOBIOLOGIA;1986;1986;6;
16;33002010073P7;USP;PSIQUIATRIA;1974;1979;6;
16;28001010011P4;UFBA;PATOLOGIA HUMANA;1973;1988;6;
16;33002010069P0;USP;NEUROLOGIA;1973;1973;6;
16;31001017049P7;UFRJ;MEDICINA (DOEN?AS INFECCIOSAS E PARASIT?RIAS);1970;1974;5;
16;33002029015P2;USP/RP;SA?DE DA CRIAN?A E DO ADOLESCENTE;1971;1971;5;
16;31010016003P2;FIOCRUZ;MEDICINA TROPICAL;1980;1987;5;
16;23001011031P8;UFRN;CI?NCIAS DA SA?DE;2001;2005;5;
16;33002010133P0;USP;RADIOLOGIA;;1987;5;
16;33009015041P2;UNIFESP;NUTRI??O;1991;1991;5;
16;32067011001P6;CPqRR;CI?NCIAS DA SA?DE;2003;2003;5;
16;33009015019P7;UNIFESP;PEDIATRIA E CI?NCIAS APLICADAS ? PEDIATRIA;1980;1980;5;
16;33002029022P9;USP/RP;F?SICA APLICADA ? MEDICINA E BIOLOGIA;1986;1995;5;
16;42005019020P5;PUC/RS;MEDICINA PEDIATRIA E SAUDE DA CRIAN?A;1995;2003;5;
16;33004064056P5;UNESP/BOT;PATOLOGIA;1989;1989;5;
16;42001013073P6;UFRGS;CI?NCIAS M?DICAS: PSIQUIATRIA;2000;2000;5;
16;32001010035P9;UFMG;CI?NCIAS DA SA?DE;1987;1994;5;
16;33002010068P3;USP;DOEN?AS INFECCIOSAS E PARASIT?RIAS;1973;1979;5;
16;33009015031P7;UNIFESP;REUMATOLOGIA;1984;1984;5;
16;33002029007P0;USP/RP;PATOLOGIA;1977;1977;5;
16;33009015032P3;UNIFESP;PSIQUIATRIA E PSICOLOGIA M?DICA;1984;1984;5;
16;33009015029P2;UNIFESP;MEDICINA (RADIOLOGIA CL?NICA);1982;1982;5;
16;33002029029P3;USP/RP;MEDICINA (SA?DE MENTAL);1991;1991;5;
16;25001019028P2;UFPE;NUTRI??O;1971;1991;5;
16;31001017056P3;UFRJ;PSIQUIATRIA, PSICAN?LISE E SA?DE MENTAL;1972;1975;5;
16;33002010177P7;USP;CI?NCIAS (FISIOPATOLOGIA EXPERIMENTAL);1996;1996;5;
16;33002010072P0;USP;MEDICINA (PEDIATRIA);1972;1972;5;
16;31001017057P0;UFRJ;MEDICINA (RADIOLOGIA);1972;1985;5;
16;25001019024P7;UFPE;MEDICINA TROPICAL;1973;2000;5;
16;42015014002P9;FFFCMPA;PATOLOGIA;1993;1993;5;
16;52001016003P6;UFG;MEDICINA TROPICAL;1976;2002;5;
16;33002010074P3;USP;MEDICINA (REUMATOLOGIA);1977;1977;5;
16;33003017054P9;UNICAMP;SA?DE DA CRIAN?A E DO ADOLESCENTE;1988;1988;4;
16;32012012003P8;UFTM;MEDICINA TROPICAL E INFECTOLOGIA;1998;2000;4;
16;33009015006P2;UNIFESP;PATOLOGIA;1978;1985;4;
16;40001016013P8;UFPR;SA?DE DA CRIAN?A E DO ADOLESCENTE;1975;2001;4;
16;52001016034P9;UFG;CI?NCIAS DA SA?DE;2006;2006;4;
16;25005014001P2;IMIP;SA?DE MATERNO INFANTIL;1993;2006;4;
16;40002012026P9;UEL;PATOLOGIA EXPERIMENTAL;2002;2007;4;
16;53001010015P0;UNB;MEDICINA TROPICAL;1976;1996;4;
16;53001010047P0;UNB;CI?NCIAS DA SA?DE;1995;1995;4;
16;25001019026P0;UFPE;SA?DE DA CRIAN?A E DO ADOLESCENTE;1973;2006;4;
16;30001013010P0;UFES;DOEN?AS INFECCIOSAS;1996;;4;
16;33002010061P9;USP;ALERGIA E IMUNOPATOLOGIA;1978;1998;4;
16;32012012001P5;UFTM;PATOLOGIA;1987;1993;4;
16;33002010163P6;USP;NUTRI??O HUMANA APLICADA;1991;1991;4;
16;31001017040P0;UFRJ;MEDICINA (ANATOMIA PATOL?GICA);1978;;4;
16;25001019043P1;UFPE;NEUROPSIQUIATRIA E CI?NCIAS DO COMPORTAMENTO;1994;2006;4;
16;31001017084P7;UFRJ;NUTRI??O;1985;2006;4;
16;15001016015P0;UFPA;DOEN?AS TROPICAIS;1994;2007;4;
16;33115010001P8;CIP;CI?NCIAS;2000;2000;4;
16;31021018006P0;UNIRIO;NEUROLOGIA;2004;;4;
16;32002017024P3;UFV;CI?NCIA DA NUTRI??O;2001;;4;
16;53001010049P2;UNB;NUTRI??O HUMANA;2000;;4;
16;33004064065P4;UNESP/BOT;DOEN?AS TROPICAIS;1992;1992;4;
16;40004015021P0;UEM;CI?NCIAS DA SA?DE;2003;;4;
16;42004012012P6;FURG;CI?NCIAS DA SA?DE;2004;;4;
16;31003010025P7;UFF;MEDICINA (NEUROLOGIA);1989;1994;4;
16;33002010065P4;USP;MEDICINA (HEMATOLOGIA);1975;1975;4;
16;28001010047P9;UFBA;ALIMENTOS, NUTRI??O E SA?DE;2005;;4;
16;31003010017P4;UFF;PATOLOGIA;1980;1984;3;
16;22001018019P5;UFC;PATOLOGIA;1991;;3;
16;12008010001P9;UEA;MEDICINA TROPICAL;2002;2006;3;
16;20001010014P8;UFMA;SA?DE MATERNO-INFANTIL;2005;;3;
16;33076014003P7;UNISA;SA?DE MATERNO INFANTIL;1999;;3;
16;41001010049P9;UFSC;NUTRI??O;2002;;3;
16;24001015041P6;UFPB/J.P.;CI?NCIAS DA NUTRI??O;1995;;3;
16;26001012023P3;UFAL;CI?NCIAS DA SA?DE;2006;;3;
16;26001012020P4;UFAL;NUTRI??O;2005;;3;
16;12001015010P0;UFAM;PATOLOGIA TROPICAL;1995;;3;
16;31003010012P2;UFF;SA?DE DA CRIAN?A E DO ADOLESCENTE;1982;;2;
16;33019010006P4;FCMSCSP;MEDICINA (PEDIATRIA);1991;1991;2;
16;25001019022P4;UFPE;PATOLOGIA;1973;;2;
17;33009015024P0;UNIFESP;MEDICINA (OFTALMOLOGIA);1980;1980;7;
17;33009015038P1;UNIFESP;CIRURGIA PL?STICA;1990;1990;6;
17;33009015021P1;UNIFESP;MEDICINA (UROLOGIA);1978;1978;6;
17;31004016050P4;UERJ;FISIOPATOLOGIA E CI?NCIAS CIR?RGICAS;2006;2006;5;
17;33009015014P5;UNIFESP;MEDICINA (GINECOLOGIA);1977;1977;5;
17;33002029009P2;USP/RP;GINECOLOGIA E OBSTETR?CIA;1971;1971;5;
17;33002010070P8;USP;OTORRINOLARINGOLOGIA;2006;1978;5;
17;33004064006P8;UNESP/BOT;BASES GERAIS DA CIRURGIA;1975;1975;5;
17;33002029008P6;USP/RP;MEDICINA (CL?NICA CIR?RGICA);1971;1971;5;
17;33004064076P6;UNESP/BOT;ANESTESIOLOGIA;1994;1994;5;
17;33003017062P1;UNICAMP;TOCOGINECOLOGIA;1990;1990;5;
17;33002010161P3;USP;MEDICINA (CIRURGIA TOR?CICA E CARDIOVASCULAR);;1990;5;
17;33009015018P0;UNIFESP;MEDICINA (OTORRINOLARINGOLOGIA);1979;1979;5;
17;33004064077P2;UNESP/BOT;GINECOLOGIA, OBSTETR?CIA E MASTOLOGIA;1992;1992;5;
17;33002010129P2;USP;UROLOGIA;1987;1987;5;
17;33009015013P9;UNIFESP;MEDICINA (OBSTETR?CIA);1979;1979;4;
17;33002010153P0;USP;MEDICINA (CIRURGIA DO APARELHO DIGESTIVO);1988;1988;4;
17;40001016018P0;UFPR;MEDICINA (CL?NICA CIR?RGICA);1983;1990;4;
17;33002010115P1;USP;ORTOPEDIA E TRAUMATOLOGIA;1974;1974;4;
17;42001013054P1;UFRGS;MEDICINA CIRURGIA;1991;2000;4;
17;33002010132P3;USP;ANESTESIOLOGIA;;1987;4;
17;33002010064P8;USP;MEDICINA (OBSTETR?CIA E GINECOLOGIA);1973;1973;4;
17;32001010022P4;UFMG;MEDICINA (OBSTETR?CIA E GINECOLOGIA);1970;1996;4;
17;25001019023P0;UFPE;CIRURGIA;1973;1998;4;
17;33009015010P0;UNIFESP;MEDICINA (CIRURGIA CARDIOVASCULAR);1979;1979;4;
17;33002029038P2;USP/RP;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABE?A E PESCO?O;2003;2003;4;
17;33009015050P1;UNIFESP;CIRURGIA E EXPERIMENTA??O;2002;2002;4;
17;33002010122P8;USP;OFTALMOLOGIA;;1980;4;
17;33003017063P8;UNICAMP;CIRURGIA;1988;1988;4;
17;33009015009P1;UNIFESP;MEDICINA (GASTROENTEROLOGIA CIR?RGICA);1973;1973;4;
17;32001010069P0;UFMG;CIRURGIA;1972;1972;4;
17;32001010070P9;UFMG;OFTALMOLOGIA;;1959;4;
17;40003019012P4;PUC/PR;CIRURGIA;2002;;4;
17;22001018023P2;UFC;CIRURGIA;1993;2001;3;
17;33002029014P6;USP/RP;MEDICINA (ORTOPEDIA E TRAUMATOLOGIA);1974;1974;3;
17;33009015037P5;UNIFESP;ORTOPEDIA E TRAUMATOLOGIA;1990;1990;3;
17;33002010059P4;USP;MEDICINA (CL?NICA CIR?RGICA);;1973;3;
17;33019010003P5;FCMSCSP;MEDICINA (CIRURGIA);1982;1982;3;
17;33019010005P8;FCMSCSP;MEDICINA (TOCOGINECOLOGIA);1989;1989;3;
17;33009015008P5;UNIFESP;MEDICINA (NEUROCIRURGIA);1978;1978;2;
17;31001017042P2;UFRJ;MEDICINA (CIRURGIA GERAL);1972;1976;2;
17;40009017001P0;FEPAR;PRINC?PIOS DA CIRURGIA;1994;1997;2;
17;33019010008P7;FCMSCSP;MEDICINA, ORTOPEDIA E TRAUMATOLOGIA;1995;;2;
17;33002010193P2;USP;CIRURGIA PLASTICA;1994;1995;2;
17;33039011003P9;HOSPHEL;CI?NCIAS DA SA?DE;2002;;2;
17;25004018004P5;FESP/UPE;TOCOGINECOLOGIA;1993;;2;
17;33019010007P0;FCMSCSP;MEDICINA (OTORRINOLARINGOLOGIA);1992;1992;2;
17;22001018039P6;UFC;TOCO-GINECOLOGIA;2002;;2;
17;31004016012P5;UERJ;MEDICINA (UROLOGIA);1989;;1;
18;33003033003P6;UNICAMP/Pi;ODONTOLOGIA;1978;1983;7;
18;33003033008P8;UNICAMP/Pi;CL?NICA ODONTOL?GICA;1993;1993;6;
18;33003033009P4;UNICAMP/Pi;ESTOMATOPATOLOGIA;1999;1999;6;
18;33003033004P2;UNICAMP/Pi;MATERIAIS DENT?RIOS;1983;1991;6;
18;33002010139P8;USP;ODONTOLOGIA (PATOLOGIA BUCAL);1988;1988;5;
18;32001010025P3;UFMG;ODONTOLOGIA;1979;2003;5;
18;33002010141P2;USP;ODONTOLOGIA (DENT?STICA);1988;1988;5;
18;33002010146P4;USP;ODONTOLOGIA (MATERIAIS DENT?RIOS);1988;1988;5;
18;33002029034P7;USP/RP;ODONTOLOGIA (PERIODONTIA);1998;2006;5;
18;33004030059P1;UNESP/ARAR;PERIODONTIA;1990;1993;5;
18;33002029019P8;USP/RP;ODONTOLOGIA (REABILITA??O ORAL);1983;1987;5;
18;33002029035P3;USP/RP;ODONTOPEDIATRIA;1998;2006;5;
18;33003033001P3;UNICAMP/Pi;BIOLOGIA PATOLOGIA BUCO DENTAL;1974;1984;5;
18;33004145081P0;UNESP/SJC;BIOPATOLOGIA BUCAL;1997;1998;5;
18;33002029032P4;USP/RP;ODONTOLOGIA RESTAURADORA;1997;2003;5;
18;33032017004P0;UNAERP;ODONTOLOGIA  (ENDODONTIA);2000;2005;5;
18;42005019022P8;PUC/RS;ODONTOLOGIA;1999;2003;5;
18;33003033005P9;UNICAMP/Pi;RADIOLOGIA ODONTOL?GICA;1983;1994;5;
18;31001017059P2;UFRJ;ODONTOLOGIA;1960;1981;5;
18;42001013053P5;UFRGS;ODONTOLOGIA;1991;2002;5;
18;33004030082P3;UNESP/ARAR;REABILITA??O ORAL;1996;1996;5;
18;33004030010P2;UNESP/ARAR;CI?NCIAS ODONTOL?GICAS;1978;1983;5;
18;33002053004P7;USP/FOB;ORTODONTIA E ODONTOLOGIA EM SA?DE COLETIVA;1973;1983;5;
18;33002053008P2;USP/FOB;ODONTOLOGIA (PATOLOGIA BUCAL);1987;1987;4;
18;42003016001P8;UFPEL;ODONTOLOGIA;1976;2004;4;
18;33002053001P8;USP/FOB;ODONTOLOGIA (DENT?STICA);1972;1978;4;
18;33004030060P0;UNESP/ARAR;ENDODONTIA;1990;1993;4;
18;33004021073P5;UNESP/Ara?;ODONTOPEDIATRIA;1993;1995;4;
18;33002010138P1;USP;ODONTOLOGIA (DIAGN?STICO BUCAL);1988;1988;4;
18;41001010008P0;UFSC;ODONTOLOGIA;1971;2000;4;
18;31004016008P8;UERJ;ODONTOLOGIA;1982;1998;4;
18;33004145070P8;UNESP/SJC;ODONTOLOGIA RESTAURADORA;1992;1992;4;
18;31003010053P0;UFF;ODONTOLOGIA;2002;;4;
18;33002053002P4;USP/FOB;ODONTOLOGIA (ESTOMATOLOGIA BIOLOGIA ORAL);1970;1975;4;
18;40003019009P3;PUC/PR;ODONTOLOGIA;1996;2006;4;
18;33119015002P6;SLMANDIC;ODONTOLOGIA;2004;2005;4;
18;33002010077P2;USP;CI?NCIAS ODONTOL?GICAS;1971;1984;4;
18;33021015001P3;UNITAU;ODONTOLOGIA;1991;2007;4;
18;33067015003P1;USC;BIOLOGIA ORAL;2003;2006;4;
18;24001015039P1;UFPB/J.P.;ODONTOLOGIA;;2000;4;
18;33004021074P1;UNESP/Ara?;ODONTOLOGIA PREVENTIVA E SOCIAL;1994;1995;4;
18;42019010001P1;ULBRA;ODONTOLOGIA;1995;2006;4;
18;23001011005P7;UFRN;PATOLOGIA ORAL;1978;1997;4;
18;22001018046P2;UFC;ODONTOLOGIA;2005;;4;
18;25004018006P8;FESP/UPE;ODONTOLOGIA;1972;1986;4;
18;32008015009P2;PUC/MG;ODONTOLOGIA;2002;;4;
18;25004018008P0;FESP/UPE;HEBIATRIA - DETERMINANTES DE SA?DE NA ADOLESCENCIA;2005;;4;
18;33002053005P3;USP/FOB;ODONTOLOGIA (REABILITA??O ORAL);1970;1975;4;
18;33117012001P7;UnG;ODONTOLOGIA;2003;;4;
18;40005011004P4;UEPG;ODONTOLOGIA;2002;;4;
18;33078017001P7;UNICSUL;ODONTOLOGIA;2004;;4;
18;24001015034P0;UFPB/J.P.;ODONTOLOGIA (DIAGN?STICO BUCAL);1990;;3;
18;33004030008P8;UNESP/ARAR;DENT?STICA RESTAURADORA;1978;1984;3;
18;33004021011P0;UNESP/Ara?;ODONTOLOGIA;1977;1981;3;
18;33002053007P6;USP/FOB;ODONTOLOGIA (ENDODONTIA);1987;1989;3;
18;33057010002P7;UNIB;ODONTOLOGIA;2005;;3;
18;33002053003P0;USP/FOB;ODONTOLOGIA (ODONTOPEDIATRIA);1975;1986;3;
18;32006012016P6;UFU;ODONTOLOGIA;2001;;3;
18;28001010029P0;UFBA;ODONTOLOGIA;1992;;3;
18;33063010002P3;UNIP;ODONTOLOGIA;1993;;3;
18;40024016001P2;UNOPAR;ODONTOLOGIA;2003;;3;
18;25001019058P9;UFPE;ODONTOLOGIA;2001;;3;
18;23001011033P0;UFRN;ODONTOLOGIA;2003;;3;
18;15001016039P6;UFPA;ODONTOLOGIA;2003;;3;
18;32021011001P0;UNINCOR;CL?NICA ODONTOL?GICA;2003;;3;
18;33017018006P1;UMESP;ODONTOLOGIA;1981;;3;
18;33002010187P2;USP;ODONTOLOGIA (PR?TESE-BUCO-MAXILO FACIAL);2003;;3;
18;23004010001P0;UNP;ODONTOLOGIA;2004;;3;
18;52001016025P0;UFG;ODONTOLOGIA;2003;;3;
18;33002010076P6;USP;ODONTOLOGIA (ORTODONTIA);1966;1995;3;
18;33034010003P0;UNIMAR;CL?NICA ODONTOL?GICA;1997;;2;
18;33003033007P1;UNICAMP/Pi;ODONTOLOGIA LEGAL E DEONTOLOGIA;1990;;2;
19;33002029023P5;USP/RP;CI?NCIAS FARMAC?UTICAS;1988;1998;6;
19;33004030081P7;UNESP/ARAR;AN?LISES CL?NICAS;1997;1997;6;
19;24001015015P5;UFPB/J.P.;PRODUTOS NATURAIS E SINT?TICOS BIOATIVOS;1978;1998;6;
19;33002010079P5;USP;FARM?CIA (AN?LISES CL?NICAS);1972;1989;5;
19;42001013023P9;UFRGS;CI?NCIAS FARMAC?UTICAS;1970;1992;5;
19;33002010078P9;USP;TECNOLOGIA BIOQU?MICO-FARMAC?UTICA;1973;1990;5;
19;33002029039P9;USP/RP;TOXICOLOGIA;2005;2005;5;
19;33004030078P6;UNESP/ARAR;CI?NCIAS FARMAC?UTICAS;1997;2005;4;
19;40004015018P9;UEM;CI?NCIAS FARMAC?UTICAS;1999;2006;4;
19;41001010044P7;UFSC;FARM?CIA;1999;2005;4;
19;40001016042P8;UFPR;CI?NCIAS FARMAC?UTICAS;2000;-1;4;
19;33002010080P3;USP;TOXICOLOGIA E AN?LISES TOXICOL?GICAS;1972;1999;4;
19;33002010081P0;USP;F?RMACOS E MEDICAMENTOS;1978;1987;4;
19;32001010055P0;UFMG;CI?NCIAS FARMAC?UTICAS;1996;1996;4;
19;33002029041P3;USP/RP;BIOCI?NCIAS APLICADAS  ? FARM?CIA;2005;2005;4;
19;31001017099P4;UFRJ;CI?NCIAS FARMAC?UTICAS;1991;;3;
19;41005015008P2;UNIVALI;CI?NCIAS FARMAC?UTICAS;2001;;3;
19;42002010029P7;UFSM;CI?NCIAS FARMAC?UTICAS;2004;;3;
19;25001019027P6;UFPE;CI?NCIAS FARMAC?UTICAS;1976;2003;3;
19;40004015022P6;UEM;AN?LISES CL?NICAS;2003;;3;
19;23001011040P7;UFRN;CI?NCIAS FARMAC?UTICAS;2005;;3;
19;32011016003P1;UNIFAL;CI?NCIAS FARMAC?UTICAS;2005;;3;
19;52001016031P0;UFG;CI?NCIAS FARMAC?UTICAS;2005;;3;
19;15001016049P1;UFPA;CI?NCIAS FARMAC?UTICAS;2006;;3;
19;22001018038P0;UFC;CI?NCIAS FARMAC?UTICAS;2001;;2;
20;33002029017P5;USP/RP;ENFERMAGEM FUNDAMENTAL;1979;1991;6;
20;33002029027P0;USP/RP;ENFERMAGEM EM SA?DE P?BLICA;1991;1998;5;
20;33002010120P5;USP;ENFERMAGEM;;1981;5;
20;41001010009P7;UFSC;ENFERMAGEM;1976;1993;5;
20;33009015035P2;UNIFESP;ENFERMAGEM;1996;1986;5;
20;33002029016P9;USP/RP;ENFERMAGEM PSIQUI?TRICA;1975;1999;5;
20;22001018021P0;UFC;ENFERMAGEM;1993;1998;5;
20;33002010186P6;USP;ENFERMAGEM NA SA?DE DO ADULTO;2000;2000;5;
20;31001017060P0;UFRJ;ENFERMAGEM;1972;1990;5;
20;33002010083P2;USP;ENFERMAGEM;1973;1989;5;
20;33003017072P7;UNICAMP;ENFERMAGEM;1999;;4;
20;32001010046P0;UFMG;ENFERMAGEM;1994;2005;4;
20;28001010014P3;UFBA;ENFERMAGEM;1979;2006;4;
20;42001013067P6;UFRGS;ENFERMAGEM;1998;2006;4;
20;31004016026P6;UERJ;ENFERMAGEM;1998;;4;
20;42004012009P5;FURG;ENFERMAGEM;2001;;4;
20;24001015016P1;UFPB/J.P.;ENFERMAGEM;1979;;4;
20;52001016023P7;UFG;ENFERMAGEM;2003;;4;
20;31021018001P8;UNIRIO;ENFERMAGEM;1982;;4;
20;22003010012P3;FUNECE;CUIDADOS CLINICOS EM SA?DE;2005;;3;
20;33117012002P3;UnG;ENFERMAGEM;2004;;3;
20;40001016045P7;UFPR;ENFERMAGEM;2002;;3;
20;23001011029P3;UFRN;ENFERMAGEM;2001;;3;
20;50001019015P9;UFMT;ENFERMAGEM;2006;;3;
20;40004015024P9;UEM;ENFERMAGEM;2004;;3;
21;33001014016P7;UFSCAR;FISIOTERAPIA;1997;2002;6;
21;33002010084P9;USP;EDUCA??O F?SICA;1977;1989;6;
21;32001010062P6;UFMG;CI?NCIAS DA REABILITA??O;2002;2006;5;
21;33004137062P0;UNESP/RC;CI?NCIAS DA MOTRICIDADE;1991;2001;5;
21;31006019004P5;UGF;EDUCA??O F?SICA;1985;1994;5;
21;42001013051P2;UFRGS;CI?NCIAS DO MOVIMENTO HUMANO;1989;1999;5;
21;41001010039P3;UFSC;EDUCA??O F?SICA;1996;2006;5;
21;33009015026P3;UNIFESP;DIST?RBIOS DA COMUNICA??O HUMANA (FONOAUDIOLOGIA);1982;1982;5;
21;33002010182P0;USP;CI?NCIAS DA REABILITA??O;1998;1998;5;
21;33003017046P6;UNICAMP;EDUCA??O F?SICA;1988;1993;4;
21;32001010040P2;UFMG;EDUCA??O F?SICA;1989;;4;
21;53003012007P7;UCB;EDUCA??O F?SICA;1999;2006;4;
21;33002010194P9;USP;CI?NCIAS DA REABILITA??O;2005;2005;4;
21;40001016047P0;UFPR;EDUCA??O F?SICA;2002;;4;
21;41002016004P8;UDESC;CI?NCIAS DO MOVIMENTO HUMANO;1997;;4;
21;33072019002P5;USJT;EDUCA??O F?SICA;2004;;4;
21;33007012007P6;UNIMEP;FISIOTERAPIA;2002;;4;
21;42002010017P9;UFSM;DIST?RBIOS DA COMUNICA??O HUMANA;1992;;4;
21;33005010024P9;PUC/SP;FONOAUDIOLOGIA;1979;;4;
21;40020010001P7;UTP;DIST?RBIOS DA COMUNICA??O;1999;2006;3;
21;33052018005P0;UNICID;FISIOTERAPIA;2006;;3;
21;33002053009P9;USP/FOB;FONOAUDIOLOGIA;2005;;3;
21;32028016003P8;UNITRI;FISIOTERAPIA;2006;;3;
21;40002012029P8;UEL;EDUCA??O F?SICA;2006;;3;
21;33007012006P0;UNIMEP;EDUCA??O F?SICA;2000;;3;
21;30001013025P8;UFES;EDUCA??O F?SICA;2006;;3;
21;31025013002P0;UNIVERSO;CI?NCIAS DA ATIVIDADE F?SICA;2006;;3;
21;53001010066P4;UNB;EDUCA??O F?SICA;2006;;3;
21;31026010002P0;UCB/RJ;CI?NCIA DA MOTRICIDADE HUMANA;1994;;2;
22;42003016011P3;UFPEL;EPIDEMIOLOGIA;1991;1998;7;
22;28001010013P7;UFBA;SA?DE COLETIVA;1974;1989;6;
22;31010016002P6;FIOCRUZ;SA?DE P?BLICA;1977;1980;6;
22;42001013074P2;UFRGS;EPIDEMIOLOGIA;1999;1999;6;
22;33002010067P7;USP;SA?DE P?BLICA;1970;1970;5;
22;33002010066P0;USP;MEDICINA (MEDICINA PREVENTIVA);1973;1973;5;
22;31004016004P2;UERJ;SA?DE COLETIVA;1974;1990;5;
22;25007017001P5;NESC/CPqAM;SA?DE P?BLICA;1996;2003;5;
22;31010016015P0;FIOCRUZ;SA?DE P?BLICA E MEIO  AMBIENTE;2006;2006;5;
22;32001010045P4;UFMG;SA?DE P?BLICA;1994;2002;5;
22;33003017058P4;UNICAMP;SA?DE COLETIVA;1991;1991;5;
22;33002029011P7;USP/RP;SA?DE NA COMUNIDADE;1971;1971;5;
22;31010016005P5;FIOCRUZ;SA?DE DA MULHER E DA CRIAN?A;1988;1996;4;
22;33004064078P9;UNESP/BOT;SA?DE COLETIVA;1998;;4;
